PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,IID,Sex,population,Geographic_origin,Region,Pop7Groups
0.023877412,0.044689237,-0.09442861,0.010764787,0.002655626,-0.01892416,0.007105275,0.162870878,0.053944663,0.003035928,0.003781424,-0.001734942,0.001358146,0.000546271,-0.000274942,0.002440252,0.000738296,0.001204068,0.001298167,-0.001940831,HGDP00835,M,Surui,Brazil,America,America
0.023784055,0.04455704,-0.092846368,0.011681208,0.00262254,-0.018912736,0.006352552,0.152940974,0.044323906,0.002325299,0.002808616,-0.001609358,0.001049475,0.000566715,-0.000702914,-0.001054176,-0.001532009,-0.000123607,0.001927902,-0.002019006,HGDP00848,F,Surui,Brazil,America,America
0.008885016,-0.038208376,-0.00539877,-0.003987456,-0.003958414,-0.024835581,0.011839916,-0.005482079,0.004585022,0.017483058,0.030199138,-0.002328069,-0.000160703,-0.000570161,0.00099951,-0.00010237,-0.005545189,-0.003294246,0.001071197,-0.000415162,HGDP01171,F,North_Italian,Italy_(Bergamo),Europe,Europe
0.008343531,-0.038892633,-0.003719369,-0.004874206,-0.003468571,-0.021307494,0.010651679,-0.00456458,0.001295324,0.012391234,0.019462237,-0.004116439,0.00073281,-0.001851842,-0.001850589,-0.004414281,-0.008076155,-0.00190119,-0.000623902,-0.003108021,HGDP01169,F,Tuscan,Italy,Europe,Europe
0.009597744,-0.036931678,-0.006853522,-0.002459126,-0.004563801,-0.014969687,0.009251914,-0.00815012,0.005523792,0.033067463,0.063341635,-0.007738156,-0.002761006,-0.006208314,0.003071836,0.001346333,-0.004862474,-0.005156167,0.000815501,-0.004026627,HGDP00805,F,Orcadian,Orkney_Islands,Europe,Europe
0.009512769,-0.039286944,-0.005592554,-0.003069093,-0.00419834,-0.03079703,0.016112734,-0.009258069,0.004634934,0.03158033,0.058111843,-0.007244602,-0.000531741,-0.004185794,0.001256814,-0.002966619,-0.003618839,-0.003732536,0.000936708,-0.005145276,HGDP01368,F,French_Basque,France,Europe,Europe
0.009235099,-0.039342112,-0.005670799,-0.003771219,-0.004673662,-0.029714886,0.016091325,-0.009015469,0.005427532,0.033041983,0.05993972,-0.006563284,-0.003049767,-0.004395297,0.002742635,-0.001886989,-0.002137185,-0.00150485,0.002584832,-0.008298329,HGDP01379,M,French_Basque,France,Europe,Europe
0.008049298,-0.042430552,-0.004348501,-0.005437613,-0.00304803,-0.051471582,0.022902106,-0.004897183,0.0038711,0.018555163,0.030701817,-0.003272975,-0.000765654,-0.001667249,-0.001691925,0.003273057,0.000365637,0.002163999,0.000590554,-0.013299099,HGDP00674,M,Sardinian,Italy,Europe,Europe
0.007447467,-0.041503514,-0.00373002,-0.005217453,-0.002313035,-0.049384705,0.022187887,-0.005313587,0.000990978,0.017828959,0.028107042,-0.002437009,-0.003039096,-0.002890749,-0.001945758,0.003513569,-0.001683844,0.001367157,-0.000113553,-0.00777748,HGDP01073,M,Sardinian,Italy,Europe,Europe
0.008804812,-0.038326956,-0.004952572,-0.004496163,-0.003781781,-0.024481666,0.010777786,-0.003922557,0.003300604,0.020891259,0.036446649,-0.002700461,0.0005626,-0.002106332,0.001263923,4.28E-05,-0.002169252,-0.000856986,-0.001995837,-0.006423624,HGDP01154,M,North_Italian,Italy_(Bergamo),Europe,Europe
0.008240736,-0.038780565,-0.003879792,-0.003468412,-0.00288291,-0.023739302,0.012522703,-0.003423427,0.000440557,0.014195223,0.020915979,-0.002207795,0.000465287,-0.003445803,0.001595334,-0.003030066,-0.004292055,-0.003850918,-0.000914362,-0.005962179,HGDP01164,M,Tuscan,Italy,Europe,Europe
0.009715192,-0.037859833,-0.006519691,-0.002174784,-0.005522145,-0.018968748,0.011051889,-0.007625823,0.009995254,0.03723634,0.067407582,-0.009214958,-0.001118823,-0.004703508,0.004283818,0.001420378,-0.002949024,-0.003982529,0.00163448,-0.001846846,HGDP00801,F,Orcadian,Orkney_Islands,Europe,Europe
0.009105263,-0.033119443,-0.001397966,-0.003569318,-0.003569851,0.009545532,-0.002466656,0.001524511,-0.001930393,0.003153945,0.002465566,0.000374974,-0.000343839,-0.000122512,-0.004423099,-0.011585221,-0.013152256,-0.007585986,-0.004177791,0.00169273,HGDP01383,M,Adygei,Russia_Caucasus,Europe,Europe
0.0095636,-0.032303408,-0.003882736,-0.002574323,-0.0044973,0.012067908,-0.003152604,-0.000718216,2.64E-05,0.001332815,0.00345146,-0.000559712,-0.000137683,0.00092349,-0.004579377,-0.008781024,-0.011218641,-0.006498387,0.001009129,0.000693476,HGDP01387,F,Adygei,Russia_Caucasus,Europe,Europe
0.011160486,-0.029967827,-0.005514315,-0.003231923,-0.004669635,-0.006341314,0.007618429,-0.008854965,0.006803055,0.032855074,0.063153133,-0.007608263,-0.000851389,-0.004092388,0.006572789,-0.006185201,-0.004358914,-0.00461996,0.000899713,0.002811017,HGDP00879,M,Russian,Russia,Europe,Europe
0.011190976,-0.028717885,-0.005262353,-0.004385878,-0.004447133,-0.007143497,0.005560667,-0.008098967,0.007167275,0.030967533,0.058155783,-0.008150341,0.001345159,-0.004365189,0.004701696,-0.005216085,-0.006808075,-0.002531239,0.002610885,0.001548803,HGDP00891,M,Russian,Russia,Europe,Europe
0.01133246,-0.029685852,-0.004853329,-0.005347229,-0.004427933,-0.008196541,0.006371904,-0.009615098,0.007619421,0.033051563,0.059720657,-0.006180251,-0.000118509,-0.004106681,0.002395861,-0.001365807,-0.007666713,-0.005352975,0.001909765,0.004313436,HGDP00903,F,Russian,Russia,Europe,Europe
0.022041393,0.039925499,-0.067233414,0.005230553,0.00092646,0.00606775,-0.003492575,-0.086725327,0.082430772,-0.008431212,-0.018461097,-0.000912629,0.000222836,-0.000111991,0.001244892,0.001595213,-0.000636177,0.000442089,0.001311231,-0.001860678,HGDP01047,M,Pima,Mexico,America,America
0.021989953,0.036812537,-0.065411909,0.003792556,0.001881202,0.004206016,-0.002068283,-0.07805172,0.074445643,-0.006508266,-0.015508408,-0.00131604,-0.000913126,0.001748854,-0.000231383,0.002739742,-0.002574697,-0.000864806,-0.000228986,0.000660617,HGDP01059,M,Pima,Mexico,America,America
0.016634568,0.034614437,-0.062921963,0.00355555,0.003584023,0.000686014,-0.000133536,-0.027324427,0.006260002,-0.000210211,-0.001394982,-3.55E-05,0.000589461,-0.000695999,-4.78E-05,-0.002509498,-0.000670308,-0.005741437,-0.001890574,0.00460934,HGDP00863,F,Maya,Mexico,America,America
0.017186294,0.033477486,-0.061346938,0.003622933,0.003569016,0.001185328,-0.000827422,-0.025523187,0.007575259,-0.001165441,0.000274385,0.000185975,0.000967251,-0.001838131,0.00095759,-0.001708445,0.000602577,-0.000197863,0.000110326,0.004952657,HGDP00875,F,Maya,Mexico,America,America
0.022672762,0.040298963,-0.072941875,0.005883655,0.001206459,0.001797452,-0.000224831,-0.018767105,-0.003751716,-0.001152081,-0.000179566,0.000669583,0.001994625,-0.001270801,0.000451293,-0.003081139,0.000574072,-0.001869056,-0.004924179,0.007160763,HGDP00792,M,Colombians,Colombia,America,America
0.023577378,0.043020523,-0.086234208,0.009574182,0.001834618,-0.004489973,0.002266344,-0.032047316,-0.135442758,0.000933718,0.003840714,0.003664582,0.00020284,-0.000925035,-0.000730813,0.00351471,-0.00067534,0.001901369,0.001743487,-0.005046737,HGDP01001,F,Karitiana,Brazil,America,America
0.023418277,0.043093195,-0.087404111,0.009271474,0.001781836,-0.003112197,0.001814494,-0.035580163,-0.14643862,0.000597015,0.001663899,0.003855592,0.000764023,-8.54E-05,-0.001603139,0.001276783,-0.001045969,0.001195687,0.001125188,-0.003425797,HGDP01014,F,Karitiana,Brazil,America,America
0.024040185,0.045085533,-0.09748752,0.011468652,0.00320324,-0.021427784,0.007518484,0.192688,0.062619657,0.004113944,0.005361818,-0.001837441,-5.48E-05,-0.000438401,0.000424684,0.004449171,-0.001334863,-0.000242166,-0.000297729,-0.00181303,HGDP00837,M,Surui,Brazil,America,America
0.023899074,0.044681248,-0.094846198,0.011143809,0.002450318,-0.020456146,0.00568237,0.164705295,0.053484402,0.001507526,0.002065249,-0.000790123,0.000835951,0.000369679,-0.000138956,0.001677383,6.05E-05,0.00031803,0.001195023,-0.000792125,HGDP00849,M,Surui,Brazil,America,America
0.017639215,0.034189772,0.031686433,-0.023243282,-0.000855173,-0.008163158,0.002582222,-0.000974647,-0.001814203,-0.000784668,-0.000509066,0.001061247,0.001132071,0.000325814,-0.000345546,-0.000793667,0.002893112,0.001334766,-0.00026891,-0.000854732,HGDP01232,F,Mongola,China,Asia,Est_Asia
0.017884392,0.03418728,0.032354903,-0.02312872,-0.000418843,-0.005516548,0.003351194,0.001687221,-0.000803116,0.00384773,0.004682374,-0.000931827,-0.001638604,0.000376828,0.000722806,-0.005943248,-0.000601976,0.002006596,-0.001974856,0.002029632,HGDP01244,M,Xibo,China,Asia,Est_Asia
0.013872787,0.000545896,0.009788731,-0.009417379,-0.002311317,0.013253653,-0.003758354,0.001515742,-0.000105898,0.002757767,0.00830797,-0.001724181,0.001409808,-0.000276805,0.0001344,-0.008112729,-0.004210601,-0.001829604,0.00098447,0.004160898,HGDP01300,M,Uygur,China,Asia,Central_South_Asia
-0.081034249,0.014709445,-0.00349006,-0.007124897,0.049346141,0.002358773,-0.01288867,0.002078922,0.001282943,-0.004516409,0.00252764,-0.002346575,-0.01479943,-0.048959847,0.106561201,-0.011185756,-0.019457185,-0.008174745,0.019004123,0.033835825,HGDP01405,M,Bantu_N.E.,Kenya,Subsaharian_Africa,Africa
-0.079538082,0.01423893,-0.003397498,-0.007797226,0.048908207,0.002073699,-0.014785286,0.00214554,-0.002699531,-0.008074987,-0.002115171,-0.00977777,-0.017549781,-0.066817185,0.130953778,-0.011561175,-0.003970683,-0.034000134,0.00414375,0.022750086,HGDP01419,M,Bantu_N.E.,Kenya,Subsaharian_Africa,Africa
-0.083288389,0.01642418,-0.003253277,-0.006041909,0.034500492,0.00249833,-0.009434554,-0.003010968,-0.00277918,-0.018224521,0.011346244,-0.054754291,-0.002772206,-0.037251183,0.070532736,-0.011193004,-0.014314933,-0.001538443,-0.030185705,0.003596297,HGDP01033,M,Bantu_S.E._Zulu,South_Africa,Subsaharian_Africa,Africa
-0.015042157,-0.027511716,-0.001078531,-0.006594708,0.02216369,-0.057006606,0.018268179,-0.001784645,-0.004742916,-0.021622227,-0.034507286,0.006631064,-0.003553394,0.005919622,0.020863211,0.068134779,0.113210354,0.060457966,-0.006836112,0.051168966,HGDP01260,M,Mozabite,Algeria_(Mzab),North_Africa,Middle_Est
-0.010622343,-0.030145198,-0.001835529,-0.007664819,0.016794102,-0.060874174,0.019165119,-0.004163307,-0.001528583,-0.025687465,-0.035571383,0.013132121,0.001451203,0.006767549,0.022028074,0.068866238,0.109371012,0.05923735,-0.009256786,0.053935932,HGDP01272,M,Mozabite,Algeria_(Mzab),North_Africa,Middle_Est
0.000651858,-0.034333493,-0.000861913,-0.004757248,0.00362581,-0.028637454,0.008851111,0.003329193,-0.008621696,-0.030461626,-0.061278388,0.006924534,-0.000670286,0.001112796,-0.008243899,-0.005923623,-0.012339184,-0.005615444,-0.001205614,-0.020637981,HGDP00608,M,Bedouin,Israel_(Negev),Middle_Est,Middle_Est
-0.00447412,-0.030421642,-0.00074507,-0.004024165,0.00555547,-0.020299188,0.005463963,0.002243085,-0.005693949,-0.020818016,-0.037059136,0.004311111,0.002736574,0.002810554,-0.004356322,-0.002807792,-0.003546002,0.002058218,0.001177482,-0.00482197,HGDP00620,M,Bedouin,Israel_(Negev),Middle_Est,Middle_Est
-0.005503043,-0.030682696,-0.002105666,-0.003527928,0.005526336,-0.017536466,0.004498869,0.00209991,-0.005909205,-0.020312031,-0.034196938,0.003037463,0.003446595,-0.000492405,4.55E-05,-0.00081981,-0.002856655,0.001729748,-0.002808707,-0.003329258,HGDP00632,F,Bedouin,Israel_(Negev),Middle_Est,Middle_Est
0.009316944,-0.038972032,-0.00584178,-0.004367744,-0.003993401,-0.033836383,0.017003803,-0.006134265,0.006322349,0.031303472,0.056234496,-0.006415317,-0.000112471,-0.003838191,0.005486682,-8.61E-05,-0.002756779,-0.001588887,0.000615057,-0.00965954,HGDP01369,F,French_Basque,France,Europe,Europe
0.00908586,-0.039562589,-0.004598014,-0.003603898,-0.002824812,-0.035217773,0.017937735,-0.011538073,0.006005438,0.032947588,0.056638984,-0.004903948,-0.001495597,-0.002765475,0.000158565,-0.000863482,-0.000178893,0.000354449,0.000357053,-0.005738418,HGDP01380,F,French_Basque,France,Europe,Europe
0.007458719,-0.041703501,-0.003079873,-0.006105406,-0.003894686,-0.048887408,0.021283944,-0.003425167,0.00256357,0.015171447,0.023829272,-0.002686779,-0.001012337,-0.001395535,-0.000100346,0.008512883,-0.001041773,0.000155467,0.001720795,-0.006773362,HGDP01062,F,Sardinian,Italy,Europe,Europe
0.007863126,-0.041753606,-0.002952216,-0.005046598,-0.003306055,-0.047299955,0.01980837,-0.006703342,0.000644295,0.017698714,0.026597096,-0.005284404,-0.001773892,-8.95E-05,-0.000566008,0.004220016,-0.000514539,0.002548631,-0.002235353,-0.010485241,HGDP01074,F,Sardinian,Italy,Europe,Europe
0.008621275,-0.038412564,-0.005485168,-0.00329594,-0.004142314,-0.023496398,0.010269689,-0.006564891,0.001957709,0.0176795,0.030222351,-0.003500817,-0.000338683,-0.002141934,0.001592839,-0.001838527,-0.003053471,-0.001856436,0.000338789,-0.004541649,HGDP01155,M,North_Italian,Italy_(Bergamo),Europe,Europe
0.008633864,-0.038298065,-0.004379312,-0.004553824,-0.002896317,-0.023736743,0.011886311,-0.005037763,0.002266142,0.013802269,0.023629634,-0.00271782,-0.000663927,-0.000253363,0.00039578,-0.003596482,-0.002110718,-0.002446202,0.001739762,-0.005204756,HGDP01166,M,Tuscan,Italy,Europe,Europe
0.00992876,-0.036515687,-0.007245929,-0.003507054,-0.004934216,-0.011615283,0.009351351,-0.007015068,0.003748784,0.032106593,0.062867413,-0.007156351,-0.001160412,-0.004615352,0.004163782,-0.001676341,-0.003522474,-0.005229358,0.004568791,-0.00118889,HGDP00802,F,Orcadian,Orkney_Islands,Europe,Europe
0.010212491,-0.028041496,-0.000367807,-0.003305617,-0.002016263,0.006761204,-0.002406059,-0.000706748,0.002061788,0.00624141,0.009359732,-0.000966337,0.0003786,-2.83E-05,-0.000318595,-0.010269645,-0.011422151,-0.007244318,-0.001022095,0.00444527,HGDP01384,F,Adygei,Russia_Caucasus,Europe,Europe
0.018804298,0.036094888,-0.069635313,0.005577482,0.003256835,-0.000711876,-0.002170014,-0.02287974,-0.003029643,0.000585872,0.002402682,-8.75E-06,-0.002199185,-0.002439819,-0.000341608,-0.002935521,0.00247535,-0.003438709,-0.006049069,0.008184038,HGDP00793,F,Colombians,Colombia,America,America
0.023375289,0.043198292,-0.084278736,0.009099007,0.001584815,-0.003669234,0.001195974,-0.033196486,-0.132775471,-0.000286688,0.001744908,0.00377035,-0.000381199,-0.001166173,-0.000692504,0.004037533,-0.000806658,0.001989458,0.001096201,-0.00403631,HGDP01003,F,Karitiana,Brazil,America,America
0.023212601,0.043007387,-0.087421063,0.008985901,0.002617896,-0.002929137,0.001796096,-0.031584065,-0.141115573,0.00029119,0.001753665,0.003961022,0.000672436,-0.000509101,-0.001457711,0.001089579,-0.000368196,0.001391694,0.002421516,-0.0042887,HGDP01015,M,Karitiana,Brazil,America,America
0.024002125,0.045189652,-0.095975439,0.011359699,0.002915223,-0.021700291,0.008119761,0.184909097,0.059174734,0.004093395,0.005235332,-0.000680854,-0.000294171,0.000149606,0.001147536,0.002927124,-0.000818259,0.001206387,0.001108405,-0.003975942,HGDP00838,F,Surui,Brazil,America,America
0.024082921,0.044965251,-0.096547934,0.010855183,0.002855423,-0.021406656,0.007808159,0.188690282,0.060251183,0.004622414,0.005775728,-0.000745027,-0.000230658,0.000149147,0.001555319,0.004634696,-0.001339422,0.000716635,0.000518805,-0.002777396,HGDP00850,F,Surui,Brazil,America,America
0.011060578,-0.029289436,-0.006053364,-0.004878581,-0.005425072,-0.006330359,0.00517172,-0.01054504,0.008120026,0.033386065,0.061294555,-0.009434115,0.000318859,-0.004705057,0.004050063,-0.006275447,-0.004669245,-0.001547721,0.001423152,0.001112793,HGDP00890,M,Russian,Russia,Europe,Europe
0.01067316,-0.029976995,-0.00528184,-0.005707872,-0.004584182,-0.005682065,0.005043798,-0.00722593,0.004231477,0.033043131,0.060809423,-0.00609345,-0.000639666,-0.004645625,0.004998859,-0.005918851,-0.005256864,-0.004676124,0.002294216,0.002843241,HGDP00902,F,Russian,Russia,Europe,Europe
0.023115022,0.040996771,-0.073171091,0.004409312,0.000845552,0.008290182,-0.003649453,-0.125420162,0.138339214,-0.015917265,-0.031530321,-0.001727666,0.000888328,0.003090573,-0.001324003,0.005852419,0.001346135,-0.001427634,0.000764185,-0.006659763,HGDP01046,F,Pima,Mexico,America,America
0.010094807,-0.038423321,-0.005139666,-0.004506547,-0.004271497,-0.033987916,0.016676992,-0.00819865,0.004759021,0.032885764,0.058264363,-0.007578637,-0.001398464,-0.004540244,0.004150405,0.001535328,0.000684838,-0.000288821,0.001479345,-0.002056585,HGDP01371,M,French_Basque,France,Europe,Europe
0.007528192,-0.041325456,-0.00319991,-0.004284875,-0.002041559,-0.046911027,0.021231642,-0.003028057,0.003969023,0.015511444,0.023866728,-0.003581092,-0.001499763,-0.002500737,0.000204691,0.003494049,-0.003012759,0.001104861,0.003295046,-0.010399897,HGDP00665,M,Sardinian,Italy,Europe,Europe
0.007458451,-0.042453983,-0.003724638,-0.006118781,-0.002922871,-0.052620562,0.023118173,-0.004820801,0.002185538,0.01847488,0.026923159,-0.003496651,-0.001788724,-0.003485835,-0.001339449,0.00723753,-0.00077369,-4.40E-05,0.001708983,-0.009716525,HGDP01064,F,Sardinian,Italy,Europe,Europe
0.007446966,-0.041393215,-0.003537599,-0.006831738,-0.002278369,-0.049071914,0.023006471,-0.004684137,0.001080736,0.01752574,0.028710533,-0.002472968,-0.000832184,-0.001806853,0.001615008,0.00562813,0.001757495,0.003831831,-0.000934277,-0.010672414,HGDP01076,M,Sardinian,Italy,Europe,Europe
0.008748692,-0.038436803,-0.004226207,-0.002906277,-0.003099643,-0.024757405,0.012195488,-0.003068991,0.00466173,0.019143264,0.031422047,-0.002774157,-0.000505379,-0.002291588,-2.18E-05,0.00118103,-0.004211982,-0.002659234,0.002430903,-0.005126264,HGDP01157,F,North_Italian,Italy_(Bergamo),Europe,Europe
0.008516116,-0.038246845,-0.004539126,-0.004227605,-0.003453122,-0.023783575,0.010852264,-0.005977452,0.0019948,0.013134435,0.023777969,-0.00132811,-0.000698956,-0.001838705,0.000291152,-0.001134516,-0.006306637,-0.003022521,-0.00169315,-0.003927063,HGDP01168,F,Tuscan,Italy,Europe,Europe
0.01018372,-0.036451622,-0.007940208,-0.001872234,-0.005511731,-0.016048393,0.009491638,-0.009756948,0.00211134,0.033987459,0.062772352,-0.006600819,-0.003591805,-0.002990382,0.002333347,0.000559365,-0.003932573,-0.002708794,0.005067235,-0.000358599,HGDP00804,M,Orcadian,Orkney_Islands,Europe,Europe
0.009184601,-0.032447857,-0.002694928,-0.002850209,-0.004018888,0.008140428,-0.002926538,-0.000107095,-0.000769567,0.003317768,0.003375266,-0.000676093,-0.001162048,0.000613332,-0.00248174,-0.006662679,-0.013624559,-0.005433617,1.53E-05,0.000964361,HGDP01386,F,Adygei,Russia_Caucasus,Europe,Europe
0.010156935,-0.030613747,-0.002742096,-0.002759796,-0.003537432,0.007962495,-0.001585842,-0.001927516,-0.000583095,0.01228641,0.019844954,-0.002760835,-0.000986931,-0.000959702,-0.000341541,-0.005588123,-0.009289437,-0.006177709,-0.001625168,0.003165976,HGDP01396,M,Adygei,Russia_Caucasus,Europe,Europe
0.01114249,-0.029275218,-0.005643006,-0.004574547,-0.00541151,-0.005039855,0.005294327,-0.008503443,0.004808616,0.034187413,0.062302727,-0.008056398,-0.001900181,-0.003727612,0.003989914,-0.004775284,-0.008947457,-0.0052323,0.002735296,-0.000255397,HGDP00881,F,Russian,Russia,Europe,Europe
0.010972336,-0.028517232,-0.004815549,-0.005620274,-0.004565923,-0.004700798,0.003730153,-0.00597214,0.007165315,0.032274951,0.059175636,-0.007160832,-0.000638161,-0.003614769,0.00379458,-0.002316924,-0.004834345,-0.003421079,0.002630686,-0.00112242,HGDP00893,M,Russian,Russia,Europe,Europe
0.022009728,0.037138495,-0.068606354,0.004373351,0.001656949,0.004746769,-0.003019602,-0.095669373,0.108374183,-0.011795327,-0.021866116,-0.001026797,-0.001153885,0.002938995,0.000153485,0.004016419,-0.002570523,6.70E-05,0.001311021,-0.002214308,HGDP01037,M,Pima,Mexico,America,America
0.021978643,0.038094796,-0.070084419,0.005279565,0.000916304,0.007282492,-0.003393292,-0.118019467,0.121896408,-0.01308013,-0.026086884,-0.001310928,0.00096244,0.001557107,-7.96E-06,0.004591267,-0.003046689,-0.001222093,0.00214547,-0.006543497,HGDP01049,F,Pima,Mexico,America,America
0.021971434,0.037867948,-0.068201052,0.003757441,0.001075089,0.004374756,-0.001933924,-0.093481158,0.096706198,-0.010230304,-0.021060644,-0.000292709,-0.001302101,0.002598681,0.000323787,0.000222351,-0.000710781,0.000223788,0.003890299,-0.002125196,HGDP01061,M,Pima,Mexico,America,America
0.020062762,0.036472595,-0.066985477,0.004032827,0.002772153,0.001002924,-0.000474518,-0.030391474,0.009135763,-0.00012806,-0.002334485,0.000386515,-0.002233944,-0.001288958,0.00075388,-0.001862939,-0.002624636,-0.002682506,-0.001003612,0.004809026,HGDP00865,F,Maya,Mexico,America,America
0.019985136,0.030609796,-0.059594634,0.003239485,0.001508311,-0.001531833,0.000154764,-0.025384608,0.010090138,0.001266125,0.003462644,0.000690395,-0.000425284,-0.000852212,0.000340533,0.002054947,0.000661907,0.000402208,0.000582153,0.002512426,HGDP00877,M,Maya,Mexico,America,America
0.022600792,0.040657896,-0.072794908,0.007139365,0.001432526,-0.000854284,-0.000527949,-0.021269653,-0.002128783,-0.000457999,-0.000258654,0.000315505,-0.000296631,-0.000957214,0.000590885,-0.003587442,0.000257649,-0.003877728,-0.006763596,0.00878953,HGDP00827,F,Colombians,Colombia,America,America
0.023617324,0.043926944,-0.089029845,0.010766455,0.001540008,-0.004077639,0.002115817,-0.037463007,-0.170035806,0.000901995,0.003016555,0.004648825,0.001133098,-0.000358215,-0.001038779,0.002442173,-0.000703403,0.00152732,0.002329524,-0.004649188,HGDP01004,M,Karitiana,Brazil,America,America
0.023636773,0.043762479,-0.087553743,0.010637938,0.001836956,-0.004020543,0.00167876,-0.038122126,-0.163020659,0.001317774,0.003766546,0.004712367,0.000698542,-0.001106647,-0.00082101,0.004199037,-0.001955192,0.001127549,0.003726729,-0.004328809,HGDP01016,F,Karitiana,Brazil,America,America
0.024135476,0.045317982,-0.097843328,0.012460879,0.003342384,-0.02400934,0.008843254,0.203538038,0.065985594,0.004514057,0.005825017,-0.001578965,-0.000552202,0.000419299,7.46E-05,0.003285645,-0.001065905,0.000339019,0.00054696,-0.003619831,HGDP00839,M,Surui,Brazil,America,America
0.024004022,0.045052528,-0.095643307,0.011582109,0.002659738,-0.021701289,0.007798353,0.175820985,0.054540756,0.002634841,0.004069299,-0.000310525,0.000704467,-3.42E-05,0.000345519,0.002879586,-0.001466334,0.001023468,0.001751159,-0.003094252,HGDP00851,M,Surui,Brazil,America,America
0.021361816,0.034773401,-0.065837084,0.004528055,0.001046503,0.002760375,-0.001984112,-0.104813254,0.109185732,-0.010509698,-0.021579622,-0.001911039,-0.002128889,0.001580384,0.000724808,0.003214026,0.000231223,0.000965158,0.000597043,-0.002503747,HGDP01058,F,Pima,Mexico,America,America
0.020312384,0.03228593,-0.06261124,0.003136576,0.000911884,-0.00084148,0.001053998,-0.025694646,0.005027751,0.001267082,0.001617274,-0.000437346,0.0024499,-0.00097624,-0.000490765,-0.002685111,0.001774504,-0.00361823,-0.002809147,0.007570207,HGDP00862,F,Maya,Mexico,America,America
0.021071382,0.036395873,-0.067812835,0.005162269,0.002500084,0.000733847,0.000286621,-0.030477093,0.008458624,6.25E-05,-0.001222605,-0.000119166,0.000126142,-0.002009673,5.67E-06,-0.004288186,0.001225767,-0.001652547,-0.002644399,0.005387127,HGDP00874,F,Maya,Mexico,America,America
-0.078524793,0.013791534,-0.001882178,-0.004992792,0.048111264,0.001132193,-0.009428776,0.001614182,-0.002728123,-0.015548468,-0.00500168,-0.010549675,-0.01701249,-0.065382263,0.12404031,-0.006176745,-0.010340868,-0.035036837,0.005546891,0.001552358,HGDP01417,M,Bantu_N.E.,Kenya,Subsaharian_Africa,Africa
-0.081696577,0.016666673,-0.002178222,-0.002041215,0.007962374,-0.000804962,-0.013735149,0.001751915,-0.001548189,-0.021725518,0.007069321,-0.130381718,0.008643487,-0.026938963,0.048258176,-0.002730988,0.000826084,-0.017680324,-0.008456744,0.005866012,HGDP01030,M,Bantu_S.E._Tswana,South_Africa,Subsaharian_Africa,Africa
-0.010758727,-0.029316108,-0.002515097,-0.006119803,0.015267075,-0.057304613,0.017406728,-0.002332791,-0.003091133,-0.022485089,-0.033322424,0.010700575,-0.002793907,0.00193519,0.019055934,0.064078939,0.097966615,0.058320276,-0.006605953,0.0522334,HGDP01258,M,Mozabite,Algeria_(Mzab),North_Africa,Middle_Est
-0.06225235,0.002561441,-0.002636151,-0.008868635,0.05710325,-0.013799874,-0.007168593,-0.00399907,-0.002744332,-0.009093535,-0.003530942,0.011462685,0.004017059,-0.007885962,0.027698718,0.012950599,0.015195632,0.011422122,-0.033475255,0.006155549,HGDP01270,F,Mozabite,Algeria_(Mzab),North_Africa,Middle_Est
-0.010054421,-0.029493159,-0.002240534,-0.007304834,0.015961022,-0.055516686,0.018257634,-0.003283394,-0.002543254,-0.020736871,-0.031744195,0.012712576,-0.000385758,0.007438706,0.019394044,0.058716943,0.098826782,0.051200864,-0.000771111,0.041109084,HGDP01282,M,Mozabite,Algeria_(Mzab),North_Africa,Middle_Est
0.001444677,-0.03639475,-0.001683924,-0.00443826,0.002950851,-0.038181709,0.010655161,0.006103398,-0.007085163,-0.04312927,-0.096184462,0.008971768,0.0028482,0.003497008,-0.011568554,-0.008073171,-0.018763667,-0.006823931,-0.003475258,-0.036172819,HGDP00618,M,Bedouin,Israel_(Negev),Middle_Est,Middle_Est
0.0012438,-0.035257659,-0.000341887,-0.00654854,0.005192102,-0.0402793,0.011835139,0.00373807,-0.007900876,-0.048298293,-0.09847281,0.009499638,0.002162089,0.003079467,-0.016932981,-0.012158616,-0.021205716,-0.010203701,-0.003525277,-0.041431902,HGDP00630,M,Bedouin,Israel_(Negev),Middle_Est,Middle_Est
-0.079643358,0.014120988,-0.003803722,-0.00679877,0.047844942,-0.001265057,-0.017008923,-0.000852857,-0.003566478,-0.012616943,-0.002404762,-0.002426759,-0.019081295,-0.060736246,0.107823048,0.000469677,-0.011435932,-0.003436583,0.003477213,0.008279306,HGDP01406,M,Bantu_N.E.,Kenya,Subsaharian_Africa,Africa
-0.083324586,0.016263553,-0.002125184,-0.007314958,0.04593304,0.003598959,-0.003307293,0.000386762,-0.002870589,-0.013650618,0.01237234,-0.027602084,-0.008830821,-0.058629664,0.077877105,-0.022775474,-0.007369715,-0.012962783,-0.009764671,-0.002719323,HGDP01028,M,Bantu_S.W._Herero,South_Africa,Subsaharian_Africa,Africa
